
Время,с. Число_поставленных_задач Состояние_первого_терминала Состояние_второго_терминала Состояние_третьего_терминала Количество_решенных_задач_1_терминалом Количество_решенных_задач_2_терминалом Количество_решенных_задач_3_терминалом
80175 8014 Активен Не_активен Не_активен 1272 1272 1272
80178 8014 Активен Не_активен Не_активен 1272 1272 1272
80181 8014 Активен Не_активен Не_активен 1272 1272 1272
80184 8015 Не_активен Активен Не_активен 1273 1272 1272
80187 8015 Не_активен Активен Не_активен 1273 1272 1272
80190 8016 Не_активен Активен Не_активен 1273 1272 1272
80193 8016 Не_активен Активен Не_активен 1273 1272 1272
80196 8016 Не_активен Активен Не_активен 1273 1272 1272
80199 8016 Не_активен Активен Не_активен 1273 1272 1272
80202 8016 Не_активен Активен Не_активен 1273 1272 1272
80205 8017 Не_активен Не_активен Активен 1273 1273 1272
80208 8017 Не_активен Не_активен Активен 1273 1273 1272
80211 8017 Не_активен Не_активен Активен 1273 1273 1272
80214 8017 Не_активен Не_активен Активен 1273 1273 1272
80217 8017 Не_активен Не_активен Активен 1273 1273 1272
80220 8019 Не_активен Не_активен Активен 1273 1273 1272
80223 8019 Не_активен Не_активен Активен 1273 1273 1272
80226 8020 Активен Не_активен Не_активен 1273 1273 1273
80229 8020 Активен Не_активен Не_активен 1273 1273 1273
80232 8020 Активен Не_активен Не_активен 1273 1273 1273
80235 8020 Активен Не_активен Не_активен 1273 1273 1273
80238 8020 Активен Не_активен Не_активен 1273 1273 1273
80241 8020 Активен Не_активен Не_активен 1273 1273 1273
80244 8020 Активен Не_активен Не_активен 1273 1273 1273
80247 8021 Не_активен Активен Не_активен 1274 1273 1273
80250 8022 Не_активен Активен Не_активен 1274 1273 1273
80253 8022 Не_активен Активен Не_активен 1274 1273 1273
80256 8022 Не_активен Активен Не_активен 1274 1273 1273
80259 8022 Не_активен Активен Не_активен 1274 1273 1273
80262 8022 Не_активен Активен Не_активен 1274 1273 1273
80265 8022 Не_активен Активен Не_активен 1274 1273 1273
80268 8023 Не_активен Не_активен Активен 1274 1274 1273
80271 8023 Не_активен Не_активен Активен 1274 1274 1273
80274 8023 Не_активен Не_активен Активен 1274 1274 1273
80277 8023 Не_активен Не_активен Активен 1274 1274 1273
80280 8025 Не_активен Не_активен Активен 1274 1274 1273
80283 8025 Не_активен Не_активен Активен 1274 1274 1273
80286 8025 Не_активен Не_активен Активен 1274 1274 1273
80289 8026 Активен Не_активен Не_активен 1274 1274 1274
80292 8026 Активен Не_активен Не_активен 1274 1274 1274
80295 8026 Активен Не_активен Не_активен 1274 1274 1274
80298 8026 Активен Не_активен Не_активен 1274 1274 1274
80301 8026 Активен Не_активен Не_активен 1274 1274 1274
80304 8026 Активен Не_активен Не_активен 1274 1274 1274
80307 8026 Активен Не_активен Не_активен 1274 1274 1274
80310 8029 Не_активен Активен Не_активен 1275 1274 1274
80313 8029 Не_активен Активен Не_активен 1275 1274 1274
80316 8029 Не_активен Активен Не_активен 1275 1274 1274
80319 8029 Не_активен Активен Не_активен 1275 1274 1274
80322 8029 Не_активен Активен Не_активен 1275 1274 1274
80325 8029 Не_активен Активен Не_активен 1275 1274 1274
80328 8029 Не_активен Активен Не_активен 1275 1274 1274
80331 8030 Не_активен Не_активен Активен 1275 1275 1274
80334 8030 Не_активен Не_активен Активен 1275 1275 1274
80337 8030 Не_активен Не_активен Активен 1275 1275 1274
80340 8031 Не_активен Не_активен Активен 1275 1275 1274
80343 8031 Не_активен Не_активен Активен 1275 1275 1274
80346 8031 Не_активен Не_активен Активен 1275 1275 1274
80349 8031 Не_активен Не_активен Активен 1275 1275 1274
80352 8032 Активен Не_активен Не_активен 1275 1275 1275
80355 8032 Активен Не_активен Не_активен 1275 1275 1275
80358 8032 Активен Не_активен Не_активен 1275 1275 1275
80361 8032 Активен Не_активен Не_активен 1275 1275 1275
80364 8032 Активен Не_активен Не_активен 1275 1275 1275
80367 8032 Активен Не_активен Не_активен 1275 1275 1275
80370 8034 Активен Не_активен Не_активен 1275 1275 1275
80373 8035 Не_активен Активен Не_активен 1276 1275 1275
80376 8035 Не_активен Активен Не_активен 1276 1275 1275
80379 8035 Не_активен Активен Не_активен 1276 1275 1275
80382 8035 Не_активен Активен Не_активен 1276 1275 1275
80385 8035 Не_активен Активен Не_активен 1276 1275 1275
80388 8035 Не_активен Активен Не_активен 1276 1275 1275
80391 8035 Не_активен Активен Не_активен 1276 1275 1275
80394 8036 Не_активен Не_активен Активен 1276 1276 1275
80397 8036 Не_активен Не_активен Активен 1276 1276 1275
80400 8037 Не_активен Не_активен Активен 1276 1276 1275
80403 8037 Не_активен Не_активен Активен 1276 1276 1275
